#   ChipID,                                                        Image,                 Name,  roi[tl_x  tl_y  w  h],  theta
217,   S4__Station22__Camera1__CAM41489__2016-08-31__17-01-17.JPG,    Female_4_77_Right,      [ 19 308 441 173],0.0
218,   S4__Station21__Camera3__CAM40055__2017-08-27__02-00-53.JPG,    Female_4_77_Right,  [ 212  392 1111  476],0.0
219,   S4__Station31__Camera2__CAM41113__2013-09-14__23-19-14.JPG,    Female_4_85_Right,      [ 17 225 456 213],0.0
220,   S4__Station27__Camera2__CAM42206__2014-07-06__05-57-59.JPG,    Female_4_85_Right,      [ 19 135 563 352],0.0
221,   S4__Station24__Camera1__CAM41107__2015-05-17__02-52-33.JPG,    Female_4_85_Right,      [ 17 196 467 235],0.0
222,   S4__Station24__Camera1__CAM44195__2016-08-04__03-13-54.JPG,    Female_4_85_Right,      [ 27 188 496 213],0.0
223,   S4__Station25__Camera1__CAM44270__2017-09-13__02-33-58.JPG,    Female_4_85_Right,  [  65  796 1139  505],0.0
224,   S4__Station33__Camera2__CAM43302__2013-10-06__01-46-13.JPG,    Female_4_98_Right,      [ 11 251 481 260],0.0
225,   S4__Station28__Camera1__CAM40312__2014-08-03__17-29-42.JPG,    Female_4_98_Right,      [  8  86 606 329],0.0
226,   S4__Station28__Camera1__CAM40779__2015-04-01__19-42-41.JPG,    Female_4_98_Right,      [ 69 101 455 161],0.0
227,   S4__Station26__Camera1__CAM44204__2016-08-31__01-58-10.JPG,    Female_4_98_Right,      [ 90 195 443 153],0.0
228,   S4__Station26__Camera1__CAM43188__2017-08-09__22-54-30.JPG,    Female_4_98_Right,      [505 665 519 251],0.0
229,   S4__Station16__Camera2__CAM40072__2013-09-05__20-55-41.JPG,      Male_4_26_Right,      [ 22 208 542 283],0.0
230,   S4__Station15__Camera2__CAM44240__2014-08-06__02-17-24.JPG,      Male_4_26_Right,      [ 16 176 515 251],0.0
231,    S4__Station9__Camera2__CAM44249__2015-05-11__02-12-53.JPG,      Male_4_26_Right,      [ 22 182 501 245],0.0
232,   S4__Station16__Camera1__CAM44277__2016-08-29__23-34-06.JPG,      Male_4_26_Right,      [ 20 110 561 319],0.0
233,   S4__Station15__Camera2__CAM40771__2017-08-23__00-26-21.JPG,      Male_4_26_Right,  [  65  390 1408  653],0.0
234,   S4__Station20__Camera1__CAM40135__2013-09-21__00-14-26.JPG,       Male_4_3_Right,      [425 326 360 141],0.0
235,   S4__Station12__Camera2__CAM44265__2014-07-22__00-33-19.JPG,       Male_4_3_Right,      [123 152 387 190],0.0
236,   S4__Station12__Camera2__CAM40069__2015-04-28__01-30-30.JPG,       Male_4_3_Right,      [ 51 225 458 197],0.0
237,   S4__Station10__Camera2__CAM43291__2016-09-01__23-36-37.JPG,       Male_4_3_Right,      [ 25 196 517 266],0.0
238,    S4__Station6__Camera2__CAM41311__2017-08-20__01-39-10.JPG,       Male_4_3_Right,  [ 143  378 1133  449],0.0
239,   S9__Station18__Camera2__CAM51858__2017-03-07__04-07-01.JPG,       Male_9_2_Right,      [354 486 969 440],0.0
240,   S9__Station39__Camera4__CAM51943__2017-03-23__01-10-34.JPG,       Male_9_2_Right,      [405 597 801 394],0.0
241,   S9__Station39__Camera4__CAM51943__2017-04-05__23-15-08.JPG,       Male_9_2_Right,  [ 231  517 1218  444],0.0
242,    S9__Station8__Camera2__CAM51841__2017-03-08__03-02-16.JPG,       Male_9_2_Right,      [392 475 963 415],0.0
243,    S9__Station8__Camera2__CAM51841__2017-04-03__00-17-14.JPG,       Male_9_2_Right,      [174 657 746 230],0.0
244,   S3__Station25__Camera1__CAM40364__2013-06-20__10-13-27.JPG,    Female_3_26_Right,      [ 92 204 370 146],0.0
245,   S3__Station35__Camera2__CAM44209__2014-04-22__20-19-26.JPG,    Female_3_26_Right,      [ 15 209 453 275],0.0
246,    S3__Station6__Camera2__CAM44280__2015-07-13__06-38-47.JPG,    Female_3_26_Right,      [118 240 528 200],0.0
247,    S3__Station8__Camera2__CAM40849__2016-06-02__04-14-04.JPG,    Female_3_26_Right,      [213 237 232 107],0.0
248,   S3__Station17__Camera1__CAM44175__2017-06-11__20-53-38.JPG,    Female_3_26_Right,  [1245  453  733  297],0.0
249,   S2__Station24__Camera2__CAM51055__2015-05-25__06-36-24.JPG,    Female_2_57_Right,      [422 325 362 137],0.0
250,   S2__Station32__Camera1__CAM40275__2016-05-12__23-35-48.JPG,    Female_2_57_Right,      [ 23 345 490 206],0.0
251,   S2__Station29__Camera1__CAM44282__2017-04-01__20-01-03.JPG,    Female_2_57_Right,  [ 934  506 1107  751],0.0
252,   S2__Station29__Camera1__CAM44282__2017-04-05__02-45-23.JPG,    Female_2_57_Right,  [  30  705 1515  805],0.0
253,   S2__Station30__Camera2__CAM40441__2014-05-04__21-05-58.JPG,    Female_2_57_Right,      [504 181 291 177],0.0
254,    S3__Station1__Camera1__CAM41835__2013-06-30__04-07-10.JPG,    Female_3_23_Right,      [187 179 386 195],0.0
255,   S3__Station30__Camera2__CAM44298__2014-04-05__18-09-45.JPG,    Female_3_23_Right,      [  6 177 508 254],0.0
256,   S3__Station39__Camera2__CAM40355__2015-07-03__23-09-49.JPG,    Female_3_23_Right,      [ 23 220 513 291],0.0
257,   S3__Station15__Camera1__CAM40327__2016-05-28__14-33-01.JPG,    Female_3_23_Right,      [ 15 123 782 378],0.0
258,   S3__Station30__Camera1__CAM41478__2017-07-07__01-31-18.JPG,    Female_3_23_Right,  [  41  432 1292  520],0.0
259,   S4__Station27__Camera1__CAM40327__2013-08-27__04-45-55.JPG,      Male_4_76_Right,      [ 20 176 531 293],0.0
260,   S4__Station28__Camera1__CAM40312__2014-07-06__03-00-15.JPG,      Male_4_76_Right,      [ 26 160 447 177],0.0
261,   S4__Station28__Camera1__CAM40779__2015-04-15__19-01-41.JPG,      Male_4_76_Right,      [ 22  95 526 203],0.0
262,   S4__Station22__Camera2__CAM44247__2016-08-14__22-25-07.JPG,      Male_4_76_Right,      [ 10 227 524 291],0.0
263,   S4__Station27__Camera2__CAM40082__2013-09-04__23-21-17.JPG,      Male_4_76_Right,      [227 214 233 105],0.0
264,   S7__Station39__Camera1__CAM43296__2014-08-02__18-28-56.JPG,    Female_7_19_Right,      [108 287 353 155],0.0
265,   S7__Station16__Camera1__CAM40480__2017-12-20__20-33-33.JPG,    Female_7_19_Right,  [1037  671  318  174],0.0
266,   S7__Station38__Camera2__CAM41019__2017-12-11__00-43-40.JPG,    Female_7_19_Right,      [665 500 670 402],0.0
267,   S7__Station39__Camera1__CAM44125__2017-12-21__06-13-42.JPG,    Female_7_19_Right,  [  90  152 1911 1335],0.0
268,   S7__Station39__Camera1__CAM44125__2017-12-21__06-13-19.JPG,    Female_7_19_Right,      [438 477 952 607],0.0
269,    S1__Station3__Camera2__CAM30839__2013-05-22__22-34-06.JPG,    Female_1_17_Right,      [ 84 331 393 147],0.0
270,    S1__Station7__Camera2__CAM40767__2014-03-11__22-09-00.JPG,    Female_1_17_Right,      [172 215 300 117],0.0
271,    S1__Station5__Camera1__CAM40449__2015-02-10__23-20-40.JPG,    Female_1_17_Right,      [179 304 248 116],0.0
272,    S1__Station2__Camera2__CAM41843__2016-01-28__21-21-23.JPG,    Female_1_17_Right,      [ 95 296 455 209],0.0
273,    S1__Station1__Camera1__CAM41504__2015-03-05__04-00-55.JPG,     Female_1_4_Right,      [ 11 215 293 227],0.0
274,    S1__Station1__Camera1__CAM40355__2016-02-08__20-52-59.JPG,     Female_1_4_Right,      [208 231 276 122],0.0
275,   S1__Station10__Camera2__CAM44277__2017-02-04__05-52-08.JPG,     Female_1_4_Right,      [354 579 940 379],0.0
276,   S1__Station10__Camera2__CAM44277__2017-02-26__02-05-42.JPG,     Female_1_4_Right,      [374 448 890 460],0.0
277,   S2__Station26__Camera1__CAM40442__2013-02-17__23-40-09.JPG,     Female_2_3_Right,      [ 38 198 614 208],0.0
278,    S2__Station9__Camera1__CAM41124__2014-05-18__20-38-23.JPG,     Female_2_3_Right,      [ 18 297 557 294],0.0
279,   S2__Station10__Camera1__CAM51537__2015-05-31__00-46-41.JPG,     Female_2_3_Right,      [123 264 389 164],0.0
280,    S2__Station8__Camera2__CAM42290__2016-04-10__01-33-15.JPG,     Female_2_3_Right,      [ 18 314 550 275],0.0
281,    S2__Station3__Camera1__CAM30241__2013-02-18__22-42-37.JPG,    Female_2_35_Right,      [216 206 582 218],0.0
282,   S2__Station18__Camera1__CAM40477__2014-05-19__19-09-14.JPG,    Female_2_35_Right,      [171 229 244 117],0.0
283,   S2__Station26__Camera1__CAM51740__2015-05-24__00-11-29.JPG,    Female_2_35_Right,      [ 21 209 515 192],0.0
284,   S2__Station17__Camera1__CAM44209__2016-04-26__23-25-09.JPG,    Female_2_35_Right,      [ 46 285 455 295],0.0
285,   S2__Station16__Camera2__CAM30874__2013-02-25__07-28-32.JPG,      Unknown_1_Right,      [ 89 209 290 175],0.0
286,   S2__Station36__Camera1__CAM52016__2015-05-25__20-23-18.JPG,      Male_2_27_Right,      [ 57 200 475 192],0.0
287,   S2__Station43__Camera2__CAM40141__2017-04-27__00-25-01.JPG,      Male_2_27_Right,  [  38  342 1479 1022],0.0
288,   S2__Station43__Camera2__CAM40141__2017-04-27__00-26-27.JPG,      Male_2_27_Right,  [  25  395 1262  959],0.0
289,   S2__Station10__Camera1__CAM40808__2017-04-26__18-22-17.JPG,    Female_2_99_Right,  [ 246  380 1156  490],0.0
290,    S2__Station8__Camera2__CAM41469__2017-04-09__02-07-01.JPG,    Female_2_99_Right,  [  33  383 1324  875],0.0
291,    S2__Station9__Camera1__CAM41558__2017-04-25__20-10-51.JPG,    Female_2_99_Right,      [465 789 454 236],0.0
292,    S2__Station9__Camera1__CAM41558__2017-04-25__20-11-53.JPG,    Female_2_99_Right,  [1187  843  858  641],0.0
293,    S2__Station1__Camera1__CAM43314__2017-05-01__17-45-03.JPG,     Male_2_135_Right,      [455 717 774 320],0.0
294,    S2__Station1__Camera1__CAM43314__2017-05-07__18-01-35.JPG,     Male_2_135_Right,  [1424  355  604  607],0.0
295,    S2__Station1__Camera2__CAM44134__2017-03-29__13-12-10.JPG,     Male_2_135_Right,      [443 606 858 353],0.0
296,    S2__Station1__Camera2__CAM44134__2017-04-21__05-58-04.JPG,     Male_2_135_Right,      [422 413 917 404],0.0
297,   S4__Station34__Camera1__CAM40068__2013-09-06__15-30-26.JPG,   Female_4_104_Right,      [155 291 317 123],0.0
298,   S4__Station29__Camera2__CAM41869__2014-06-30__05-42-42.JPG,   Female_4_104_Right,      [ 16 192 475 253],0.0
299,   S4__Station30__Camera2__CAM40355__2015-04-09__18-57-05.JPG,   Female_4_104_Right,      [ 33 219 438 148],0.0
300,   S4__Station28__Camera1__CAM41041__2016-07-30__18-42-53.JPG,   Female_4_104_Right,      [ 19 174 575 288],0.0
301,   S4__Station16__Camera2__CAM40072__2013-09-01__01-51-23.JPG,    Female_4_28_Right,      [ 87 275 470 210],0.0
302,   S4__Station14__Camera2__CAM44205__2015-04-06__21-09-40.JPG,    Female_4_28_Right,      [173 230 350 135],0.0
303,   S4__Station13__Camera2__CAM42161__2016-08-24__22-26-54.JPG,    Female_4_28_Right,      [ 23 105 643 309],0.0
304,   S4__Station16__Camera2__CAM44212__2017-08-17__01-13-06.JPG,    Female_4_28_Right,  [  91  562 1307  510],0.0
305,    S4__Station7__Camera2__CAM40814__2013-09-14__21-02-17.JPG,    Female_4_52_Right,      [ 16 198 440 250],0.0
306,    S4__Station6__Camera2__CAM44258__2014-07-04__18-57-35.JPG,    Female_4_52_Right,      [ 25 192 492 280],0.0
307,    S4__Station5__Camera2__CAM43213__2016-08-03__05-38-56.JPG,    Female_4_52_Right,      [ 20 134 514 259],0.0
308,    S4__Station5__Camera1__CAM41338__2017-09-07__04-22-44.JPG,    Female_4_52_Right,  [ 117  398 1128  518],0.0
309,   S4__Station35__Camera1__CAM41099__2013-09-01__01-54-33.JPG,    Female_4_60_Right,      [ 15 170 514 245],0.0
310,   S4__Station29__Camera1__CAM40304__2014-08-04__04-42-26.JPG,    Female_4_60_Right,      [ 27 309 494 255],0.0
311,   S4__Station28__Camera2__CAM41049__2015-05-16__04-04-39.JPG,    Female_4_60_Right,      [176 202 345 121],0.0
312,   S4__Station20__Camera2__CAM41049__2017-09-02__00-00-01.JPG,    Female_4_60_Right,      [603 658 737 260],0.0
313,   S4__Station13__Camera2__CAM41056__2013-09-15__19-21-20.JPG,     Female_4_9_Right,      [ 73 275 396 149],0.0
314,   S4__Station12__Camera2__CAM44265__2014-07-21__19-10-40.JPG,     Female_4_9_Right,      [ 17 115 588 312],0.0
315,   S4__Station12__Camera1__CAM44307__2015-04-02__19-38-32.JPG,     Female_4_9_Right,      [ 27 242 462 197],0.0
316,   S4__Station10__Camera2__CAM43291__2016-08-24__05-59-38.JPG,     Female_4_9_Right,      [128 219 424 229],0.0
317,   S4__Station12__Camera2__CAM41063__2013-09-26__05-18-09.JPG,       Male_4_2_Right,      [147 193 350 143],0.0
318,   S4__Station12__Camera1__CAM40477__2014-07-07__18-50-58.JPG,       Male_4_2_Right,      [ 22 237 498 197],0.0
319,   S4__Station13__Camera2__CAM44175__2015-04-14__18-15-55.JPG,       Male_4_2_Right,      [ 20 155 572 285],0.0
320,   S4__Station25__Camera2__CAM40203__2017-08-16__23-06-52.JPG,       Male_4_2_Right,      [392 667 895 363],0.0
321,   S7__Station31__Camera2__CAM44197__2014-07-23__03-46-53.JPG,    Female_7_31_Right,      [ 22 177 568 250],0.0
322,   S7__Station31__Camera1__CAM40135__2017-12-16__00-57-10.JPG,    Female_7_31_Right,  [ 109  467 1327  595],0.0
323,   S7__Station31__Camera1__CAM40135__2018-01-13__22-24-30.JPG,    Female_7_31_Right,  [  79  227 1701  855],0.0
324,   S7__Station31__Camera3__CAM43298__2018-01-01__05-42-52.JPG,    Female_7_31_Right,  [  70  285 1526  975],0.0
325,   S9__Station15__Camera2__CAM52060__2017-02-20__05-23-56.JPG,       Male_9_7_Right,      [470 730 794 418],0.0
326,   S9__Station15__Camera2__CAM52060__2017-03-20__01-30-13.JPG,       Male_9_7_Right,      [397 507 923 665],0.0
327,    S9__Station2__Camera2__CAM63753__2017-03-19__18-59-55.JPG,       Male_9_7_Right,  [  30   16 1244 1513],0.0
328,    S9__Station2__Camera2__CAM63753__2017-03-19__19-01-52.JPG,       Male_9_7_Right,      [951 705 870 372],0.0
329,    S3__Station4__Camera1__CAM41517__2017-07-10__05-43-41.JPG,       Male_3_2_Right,  [ 182  641 1286  567],0.0
330,    S3__Station1__Camera2__CAM44136__2014-04-12__02-45-42.JPG,       Male_3_2_Right,      [ 22  87 572 240],0.0
331,   S3__Station12__Camera2__CAM40483__2015-06-07__05-16-20.JPG,       Male_3_2_Right,      [ 37 253 480 236],0.0
332,   S3__Station39__Camera2__CAM44186__2016-06-05__17-12-38.JPG,       Male_3_2_Right,      [ 23 243 534 242],0.0
333,   S3__Station39__Camera2__CAM44196__2014-05-09__16-33-53.JPG,    Female_3_43_Right,      [ 37 190 500 286],0.0
334,   S3__Station28__Camera2__CAM44212__2015-06-04__02-13-09.JPG,    Female_3_43_Right,      [ 17 207 497 300],0.0
335,   S3__Station10__Camera2__CAM43223__2016-05-31__21-31-35.JPG,    Female_3_43_Right,      [ 33 229 487 219],0.0
336,   S3__Station40__Camera1__CAM40190__2013-06-23__05-42-49.JPG,    Female_3_43_Right,      [416 306 349 130],0.0
337,    S3__Station6__Camera2__CAM44182__2014-04-10__23-11-44.JPG,      Male_3_38_Right,      [ 98 217 362 138],0.0
338,   S3__Station35__Camera1__CAM43300__2015-06-04__18-05-14.JPG,      Male_3_38_Right,      [ 23 226 476 231],0.0
339,   S3__Station33__Camera2__CAM44178__2016-07-06__22-02-50.JPG,      Male_3_38_Right,      [183 245 332 163],0.0
340,   S3__Station35__Camera2__CAM44184__2017-06-23__19-16-50.JPG,      Male_3_38_Right,  [  47  690 1291  613],0.0
341,   S3__Station29__Camera2__CAM40131__2013-07-10__01-21-27.JPG,      Male_3_50_Right,      [ 19 361 485 215],0.0
342,    S3__Station7__Camera2__CAM44262__2015-06-13__02-05-32.JPG,      Male_3_50_Right,      [106 201 348 161],0.0
343,   S3__Station19__Camera2__CAM44003__2016-05-28__21-21-49.JPG,      Male_3_50_Right,      [ 23 268 530 263],0.0
344,    S3__Station7__Camera1__CAM44136__2017-06-29__22-10-18.JPG,      Male_3_50_Right,  [ 152  544 1182  510],0.0
345,   S3__Station11__Camera2__CAM44211__2015-06-22__06-46-23.JPG,    Female_3_14_Right,      [217 273 312 180],0.0
346,    S3__Station7__Camera1__CAM41124__2016-06-27__21-31-18.JPG,    Female_3_14_Right,      [221 230 260 116],0.0
347,   S3__Station27__Camera1__CAM44205__2017-06-09__18-14-41.JPG,    Female_3_14_Right,  [  17  412 1651  762],0.0
348,   S3__Station22__Camera1__CAM44289__2014-03-29__21-23-36.JPG,    Female_3_14_Right,      [424 219 260 106],0.0
349,   S4__Station22__Camera1__CAM44214__2014-07-02__18-07-17.JPG,    Female_4_81_Right,      [413 214 362 136],0.0
350,   S4__Station25__Camera1__CAM44257__2015-05-06__05-29-18.JPG,    Female_4_81_Right,      [143 299 365 147],0.0
351,   S4__Station23__Camera1__CAM43223__2016-07-29__01-39-51.JPG,    Female_4_81_Right,      [466 225 225  98],0.0
352,   S4__Station25__Camera2__CAM42292__2014-07-29__02-38-28.JPG,    Female_4_81_Right,      [  8 112 333 266],0.0
353,   S6__Station18__Camera1__CAM51890__2016-05-07__19-41-17.JPG,       Male_6_6_Right,      [435 240 364 160],0.0
354,   S6__Station18__Camera1__CAM51711__2015-08-10__14-40-40.JPG,       Male_6_6_Right,      [ 23 283 502 245],0.0
355,   S6__Station15__Camera1__CAM51885__2016-05-24__20-58-00.JPG,       Male_6_6_Right,      [ 85 256 500 183],0.0
356,   S6__Station16__Camera2__CAM51737__2017-09-24__00-21-03.JPG,       Male_6_6_Right,  [  35  321 1428  565],0.0
357,   S3__Station22__Camera3__CAM40771__2017-06-20__23-28-05.JPG,    Female_3_38_Right,  [ 282  578 1095  428],0.0
358,   S3__Station39__Camera2__CAM40355__2015-06-14__18-03-57.JPG,    Female_3_38_Right,      [ 16 231 494 298],0.0
359,   S3__Station36__Camera2__CAM40312__2016-07-10__03-00-59.JPG,    Female_3_38_Right,      [ 77 280 413 187],0.0
360,   S12__Station1__Camera1__CAM41566__2017-08-03__00-30-02.JPG,    Male_12_201_Right,  [1024  591  547  179],0.0
361,  S12__Station24__Camera1__CAM43226__2017-07-20__06-03-59.JPG,    Male_12_201_Right,  [  53  279 1641  927],0.0
362,  S12__Station24__Camera2__CAM41579__2017-07-20__06-03-24.JPG,    Male_12_201_Right,  [1354  565  690  336],0.0
363,  S1__Station24__Camera1__CUDDEBACK__2013-07-03__21-02-00.JPG,    Female_1_13_Right,      [418 788 944 350],0.0
364,   S1__Station38__Camera1__CAM41503__2014-02-21__04-44-33.JPG,    Female_1_13_Right,      [ 20 205 553 357],0.0
365,   S1__Station35__Camera1__CAM40821__2015-03-05__22-25-38.JPG,    Female_1_13_Right,      [ 23 299 547 291],0.0
366,   S2__Station10__Camera1__CAM30201__2013-03-18__23-46-21.JPG,       Male_2_1_Right,      [ 20 380 525 211],0.0
367,   S2__Station10__Camera2__CAM44262__2014-06-06__03-02-58.JPG,       Male_2_1_Right,      [ 27 292 472 198],0.0
368,    S2__Station1__Camera2__CAM51680__2015-06-13__19-56-41.JPG,       Male_2_1_Right,      [ 18  96 650 293],0.0
369,   S2__Station21__Camera2__CAM30883__2013-02-21__19-24-13.JPG,      Male_2_30_Right,      [ 21 216 465 247],0.0
370,   S2__Station14__Camera2__CAM44257__2014-05-01__20-06-51.JPG,      Male_2_30_Right,      [115 279 384 187],0.0
371,   S2__Station22__Camera1__CAM51660__2015-06-08__00-32-19.JPG,      Male_2_30_Right,      [199 221 252 102],0.0
372,    S2__Station4__Camera1__CAM30259__2013-03-18__13-38-02.JPG,      Male_2_59_Right,      [  3 401 526 190],0.0
373,   S2__Station28__Camera1__CAM41764__2014-05-21__23-39-44.JPG,      Male_2_59_Right,      [  8 212 572 351],0.0
374,   S2__Station37__Camera2__CAM51668__2015-06-13__22-41-03.JPG,      Male_2_59_Right,      [404 237 264 136],0.0
375,    S2__Station7__Camera2__CAM44267__2014-05-25__04-50-59.JPG,    Female_2_18_Right,      [266 248 531 317],0.0
376,   S2__Station17__Camera2__CAM51707__2015-05-24__05-35-35.JPG,    Female_2_18_Right,      [404 197 395 246],0.0
377,   S2__Station11__Camera1__CAM42161__2016-04-30__03-28-55.JPG,    Female_2_18_Right,      [ 18 246 515 269],0.0
378,   S2__Station21__Camera1__CAM44261__2014-05-21__01-01-35.JPG,    Female_2_32_Right,      [ 20 329 538 261],0.0
379,   S2__Station14__Camera2__CAM51729__2015-06-01__01-55-47.JPG,    Female_2_32_Right,      [ 96 284 450 177],0.0
380,   S2__Station20__Camera2__CAM43299__2016-05-14__02-07-04.JPG,    Female_2_32_Right,      [130 286 359 149],0.0
381,   S2__Station29__Camera1__CAM44203__2014-05-01__22-37-30.JPG,    Female_2_38_Right,      [  6 131 632 449],0.0
382,   S2__Station24__Camera2__CAM51055__2015-05-19__04-49-09.JPG,    Female_2_38_Right,      [ 63 325 408 160],0.0
383,   S2__Station19__Camera2__CAM41666__2016-05-13__20-39-29.JPG,    Female_2_38_Right,      [409 250 314 175],0.0
384,   S2__Station39__Camera2__CAM42259__2014-06-05__03-26-23.JPG,    Female_2_50_Right,      [ 64 269 613 217],0.0
385,   S2__Station39__Camera2__CAM51713__2015-06-06__23-30-03.JPG,    Female_2_50_Right,      [441 334 358 178],0.0
386,   S2__Station39__Camera2__CAM40821__2016-05-04__22-17-46.JPG,    Female_2_50_Right,      [127 166 388 177],0.0
387,    S2__Station2__Camera1__CAM40480__2017-04-26__18-27-57.JPG,     Male_2_133_Right,      [479 483 802 375],0.0
388,    S2__Station9__Camera1__CAM41558__2017-04-25__03-19-41.JPG,     Male_2_133_Right,      [547 673 631 373],0.0
389,    S2__Station9__Camera2__CAM40182__2017-04-30__07-19-56.JPG,     Male_2_133_Right,  [ 199  445 1264 1044],0.0
